id,name,kategorie,autor,version,aktualisiert,eingestellt
19000723,NibeUplink API: Parse Parameters 10x,Weitere Bausteine,Sebastian Kuhn (DerSeppel),V 1.0,2017-01-24 16:52:51,2017-01-24 11:25:43
19000406,Auslesen des XIAOMI Flower Monitor,Ohne,Otterstätter (Panzaeron),V 0.5,2017-01-22 04:44:02,2016-11-06 01:30:00
19000902,PhilipsTV jointSPACE,Home Entertainment,Sven Brunnet (futschikago),V 0.3,2017-01-21 02:20:25,2017-01-18 20:54:28
19000630,Pioneer-AVR Control,Home Entertainment,Claußen Lennart (lennartc),V 0.2,2017-01-16 16:47:42,2016-10-18 23:04:42
19000045,Mondphase ohne Exec,Astro,Armin Bock (Wagoklemme),V 1.1,2017-01-14 13:18:13,2016-02-13 00:00:00
19000900,Wert Sprung,Math. Funktionen,Sven Brunnet (futschikago),V 0.2,2017-01-14 11:19:09,2017-01-14 11:18:01
19000745,String Länge,Textfunktionen,Martin Ziegler (Brick),V 0.1,2017-01-11 10:39:27,2017-01-11 10:39:19
19000129,H/S/V-Regler/Slider nach R/G/B-Dimmer,DALI und Lichtsteuerung,Otterstätter (Panzaeron),V 0.1,2017-01-09 01:27:04,2016-07-08 00:00:00
19000570,"Bestimmung von Minimum, Maximum und Mittelwert von bis zu 5 Eingängen",Math. Funktionen,Frank Wartenberg (mywap),V 1.1,2017-01-08 01:28:41,2016-09-16 00:00:00
19000892,Signal Splitter,Gatter,Waleri (juliawf),V 0.1,2017-01-07 00:34:53,2017-01-07 00:10:51
19000358,Hikvision-Alarmauswertung,Video,toggle (toggle),V 1.0,2016-12-30 13:33:44,2016-12-30 12:17:56
19000850,DIMPLEX Wäremepumpe,Heizung-Lueftung-Klima,K Andreas (19andy89),V 1.0,2016-12-29 09:16:56,2016-12-29 09:16:56
19000702,KNX-UF Statistik,Zähler,Yves Schumann (starwarsfan),V 1.1,2016-12-28 22:01:44,2016-12-04 20:16:14
19000701,Verbrauchswert ermitteln,Zähler,Yves Schumann (starwarsfan),V 1.0,2016-12-28 22:01:23,2016-11-06 00:00:00
19000147,Min/Avg/Max aus allen Eingängen ermitteln,Math. Funktionen,Yves Schumann (starwarsfan),V 1.0,2016-12-28 21:58:25,2016-09-15 00:00:00
19000742,Strings verbinden plus 25-fach,Textfunktionen,Martin Ziegler (Brick),V 0.1,2016-12-27 17:04:13,2016-11-22 07:37:58
19000741,Wandelt 0/1 in z.b Ein/Aus um (10Fach),Wandler,Martin Ziegler (Brick),V 0.1,2016-12-27 17:03:54,2016-11-22 07:36:04
19000740,Wandelt 0/1 in z.b Ein/Aus um,Wandler,Martin Ziegler (Brick),V 0.1,2016-12-27 17:03:46,2016-11-22 07:35:32
19000744,Akt. Verbrauchszähler,Zähler,Martin Ziegler (Brick),V 0.3,2016-12-27 14:30:50,2016-11-29 00:00:00
19000069,Zu einer Zeit hh:mm wird ein Wert add/sub je nach Trigger,Zeit-Funktionen,Hartmut  (Hartmut),V 0.1,2016-12-27 00:00:00,2016-12-12 00:00:00
19000005,iTunes & AirPlay  |  JSON  |  AirPlay,Audio,Dariusz Salzer (coliflower),V 0.1.0,2016-12-27 00:00:00,2016-05-15 09:09:31
19000006,iTunes & AirPlay | JSON | Equalizer,Audio,Dariusz Salzer (coliflower),V 0.1.0,2016-12-27 00:00:00,2016-05-15 09:09:00
19000003,iTunes & AirPlay  |  JSON  |  Track,Audio,Dariusz Salzer (coliflower),V 0.1.1,2016-12-27 00:00:00,2016-05-15 09:01:20
19000001,iTunes & AirPlay  |  JSON  |  Server,Audio,Dariusz Salzer (coliflower),V 0.1.1,2016-12-27 00:00:00,2016-05-15 08:54:11
19000061,Sonnenaufgang / Sonnenuntergang,Astro,Hartmut  (Hartmut),V 1.2,2016-12-27 00:00:00,2016-02-21 00:00:00
19000840,Zähler delta rauf runter,Zähler,Michael (elektrowurm),V 0.1,2016-12-26 00:00:00,2016-12-26 19:48:24
19000697,"""stufenweises Überblenden"" vom Start- zum Zielwert (Dimmer, Laustärke ...)",Zeit-Funktionen,Staud Marco (mars),V 0.5,2016-12-26 00:00:00,2016-12-11 00:00:00
19000692,Empfang von Statusmeldungen der Buderus EMS-Steuerung,Heizung-Lueftung-Klima,Staud Marco (mars),V 0.2,2016-12-26 00:00:00,2016-11-17 00:00:00
19000693,Statustext aus Error- und Servicecode von LBS19000692,Heizung-Lueftung-Klima,Staud Marco (mars),V 0.1,2016-12-26 00:00:00,2016-11-17 00:00:00
19000695,ganzzahlige Division und Rest (DIV und MOD),Math. Funktionen,Staud Marco (mars),V 1.0,2016-12-26 00:00:00,2016-11-07 21:07:18
19000830,Gradientenfunktion,Zeit-Funktionen,Vitali Bitykov (DolcheVita),V 1.0,2016-12-25 23:45:36,2016-12-25 23:42:33
19000577,DVBLink EPG Reader,Home Entertainment,Frank Wartenberg (mywap),V 0.2,2016-12-20 23:44:25,2016-12-20 23:44:25
19000560,Wertauslöser inkl. 0,Weitere Bausteine,Christoph Spiegel (MrMirror),V 0.11,2016-12-12 17:04:58,2016-12-12 17:04:58
19000574,Zufallszeit in einem bestimmten Zeitraum,Zeit-Funktionen,Frank Wartenberg (mywap),V 0.2,2016-11-29 21:29:35,2016-11-29 21:29:35
19000093,Universalzähler,Zähler,Armin Bock (Wagoklemme),V 0.3,2016-11-25 15:59:25,2016-11-25 15:59:25
19000750,Gerade/Ungerade Ermitteln,Math. Funktionen,Paulus Reiner (urknall),V 1.1,2016-11-24 00:00:00,2016-11-24 00:00:00
19000461,Erkennung der Sprache eines Strings,Weitere Bausteine,Winfried Winkler (Winni),V 0.1,2016-11-21 00:00:00,2016-11-21 00:00:00
19000730,Simpler Base64 Decoder,Textfunktionen,Stefan Pfützner (pfischi),V 0.1,2016-11-18 00:00:00,2016-11-18 00:00:00
19000681,Wasserenthärtungsanlage Syr Lex / LimexIQ,Weitere Bausteine,Tobias Renneke (asto),V 0.1,2016-11-16 22:41:15,2016-11-16 22:41:15
19000682,Abfrage Luxtronik 2.0 Wärmepumpen,Heizung-Lueftung-Klima,Tobias Renneke (asto),V 0.1,2016-11-16 22:40:39,2016-11-16 22:40:39
19000210,NIBE Uplink,Ohne,Frank Endt (basaltnischl),V 1.1,2016-11-11 10:47:16,2016-11-11 10:47:16
19000720,Rolladen Fahrt/Stop,Jalousie-Rolladen-Trennwand,Sebastian Kuhn (DerSeppel),V 0.5,2016-11-09 00:00:00,2016-11-09 00:00:00
19000152,Zeitvergleich,Zeit-Funktionen,Michael Werski (wintermute),V 0.4,2016-11-04 23:43:01,2016-11-04 23:43:01
19000118,Wert vergleichen mit bis zu 10 VglWerten -> korrespond. 10 Trigger-Ausgänge.,Vergleicher,Carsten (saegefisch),V 0.1,2016-11-01 02:37:30,2016-11-01 02:37:30
19000431,Division 4 Werte / 1 Wert,Ohne,Lynn Bayer (LynnBayer),V 0.1,2016-10-31 00:00:00,2016-10-31 00:00:00
19000273,Eingang auf einen von 10 Ausgängen,Auswahlschalter,Winfried Winkler (Winni),V 0.2,2016-10-29 20:46:22,2016-10-29 20:46:22
19000621,"Zählt Boolsche Werte, 8 Eingänge",Zähler,Strüber Steffen (steffen79),V 0.1,2016-10-24 13:51:33,2016-10-24 13:51:33
19000338,Vergleicher 10fach,Vergleicher,Winfried Winkler (Winni),V  0.1,2016-10-23 21:39:07,2016-10-23 21:39:07
19000349,Entprellung / Stabilisierung,Verzögerung,Winfried Winkler (Winni),V 0.2,2016-10-23 21:33:12,2016-10-23 21:33:12
19000458,Wertauslöser plus,Weitere Bausteine,Winfried Winkler (Winni),V 0.1,2016-10-23 00:00:00,2016-10-23 00:00:00
19000459,Filter von Signalen,Filter,Winfried Winkler (Winni),V 0.1,2016-10-23 00:00:00,2016-10-23 00:00:00
19000620,1wire-ownetphp,1 Wire,Strüber Steffen (steffen79),V 0.1,2016-10-17 00:00:00,2016-10-17 00:00:00
19000405,eHZ Elster AS1440 auslesen,Zähler,Otterstätter (Panzaeron),V 0.1,2016-10-10 21:10:34,2016-10-10 21:10:34
19000610,Comfoair 350,Heizung-Lueftung-Klima,Marc Walter (MSW),V 1.0,2016-10-09 00:00:00,2016-10-09 00:00:00
19000475,"String: KO-Werte einsetzen, deaktivierbar, mit separatem Trigger",Textfunktionen,Nils Obermiller (nno),V 1.0,2016-09-26 00:00:00,2016-09-26 00:00:00
19000476,String-Weitergabe mit Bedingung,Textfunktionen,Nils Obermiller (nno),V 1.0,2016-09-26 00:00:00,2016-09-26 00:00:00
19000396,Android-Apps mit dem Kiosk Browser von der EDOMI Visu aus starten,Ohne,Otterstätter (Panzaeron),V 0.1,2016-09-23 23:39:46,2016-09-23 23:39:46
19000590,Levenshtein,Textfunktionen,Feld Joshua (JustJofe),V 0.0.2,2016-09-18 10:09:06,2016-09-18 10:09:06
19000472,Laufzeit in Sekunden,Zeit-Funktionen,Nils Obermiller (nno),V 1.0,2016-09-16 00:00:00,2016-09-16 00:00:00
19000522,Fuzzy Uhrzeit,Zeit-Funktionen,Michael Werski (wintermute),V 0.2,2016-09-15 11:21:02,2016-09-15 11:21:02
19000157,Laufzeitüberwachung,Lastmanagement,Michael Werski (wintermute),V 0.1,2016-09-13 01:43:08,2016-09-13 01:43:08
19000082,SENEC Home Abfrage per HTTP,Ohne,Stephan Schuler (steph),V 1.0,2016-09-09 10:43:58,2016-09-09 10:43:58
19000221,Prio Wertauslöser,Filter,Esders Bernhard (bernsen),V 0.2,2016-08-28 14:55:45,2016-08-28 14:55:45
19000155,Behaglichkeitsfeld nach Frank,Heizung-Lueftung-Klima,Michael Werski (wintermute),V 0.6,2016-08-20 22:19:36,2016-08-20 22:19:36
19000520,Überprüfung auf gültige Uhrzeit,Zeit-Funktionen,Michael Werski (wintermute),V 0.1,2016-08-19 00:00:00,2016-08-19 00:00:00
19000471,Restzeit-Timer 2-fach seq. nicht retriggerbar,Zeit-Funktionen,Obermiller Nils (nno),V 1.1,2016-08-18 09:40:10,2016-08-18 09:40:10
19000107,Liste zerlegen,Weitere Bausteine,Michael Werski (wintermute),V 0.2,2016-08-13 02:08:11,2016-08-13 02:08:11
19000480,Auf eine Uhrzeit einen Wert addieren/subtrahieren,Zeit-Funktionen,S. Tim (Crimson),V 0.1,2016-08-06 13:34:29,2016-08-06 13:34:29
19000470,Restzeit-Timer nicht retriggerbar,Zeit-Funktionen,Obermiller Nils (nno),V 1.0,2016-08-03 00:00:00,2016-08-03 00:00:00
19000345,Aufbau Verbrauchsstatistik,Weitere Bausteine,Winfried Winkler (Winni),V 0.2alpha,2016-07-29 08:02:17,2016-07-29 08:02:17
19000440,Byte zu Prozent Konverter,Math. Grundfunktionen,Müller (Sven),V 0.1,2016-07-24 17:21:18,2016-07-24 17:21:18
19000346,Ausgabe Verbrauchsstatistik,Weitere Bausteine,Winfried Winkler (Winni),V 0.1alpha,2016-07-15 12:23:05,2016-07-15 12:23:05
19000344,Detailinfo Tankerkönig Tankstelleninformation,HS-Webabfragen,Winfried Winkler (Winni),V 0.2,2016-07-07 00:00:00,2016-07-07 00:00:00
19000430,Datenarchiv: Mittelwert/Min/Max/Sum,Math. Funktionen,Lynn Bayer (LynnBayer),V 0.1,2016-07-04 00:00:00,2016-07-04 00:00:00
19000166,Wert suchen und ersetzen,Weitere Bausteine,Benjamin Bretz (benji),V 0.1,2016-06-02 00:00:00,2016-06-02 00:00:00
19000161,Abfrage Stiebel Eltron ISG Info,Datenaustausch,Benjamin Bretz (benji),V 1.1,2016-05-31 08:35:08,2016-05-31 08:35:08
19000160,Abfrage Stiebel Eltron ISG Prozess,Datenaustausch,Benjamin Bretz (benji),V 1.0,2016-05-31 00:00:00,2016-05-31 00:00:00
19000360,Wertbegrenzer,Math. Funktionen,Michael Werski (wintermute),V 0.1,2016-05-12 17:11:39,2016-05-12 17:11:39
19000335,Codeschloss,Weitere Bausteine,Winfried Winkler (Winni),V 0.1beta,2016-04-28 00:00:00,2016-04-28 00:00:00
19000336,DPT5.001 Hilfe 0...100%,Ohne,Winfried Winkler (Winni),V 0.1,2016-04-28 00:00:00,2016-04-28 00:00:00
19000320,"wetter.com Abfrage, 3 Tage (mit Denro One Unterstützung)",Wetter,Michael Werski (wintermute),V 0.3,2016-04-24 00:00:00,2016-04-24 00:00:00
19000333,Ausführung beliebger PHP-Routinen auf Eingangswerten,Weitere Bausteine,Winfried Winkler (Winni),V 0.1,2016-04-19 00:00:00,2016-04-19 00:00:00
19000310,Übersetzung interne/externe Darstellung von Werten,Auswahlschalter,Winfried Winkler (Winni),V 0.1,2016-04-13 00:00:00,2016-04-13 00:00:00
19000311,Wert(e) in anderen Wert umsetzen,Textfunktionen,Winfried Winkler (Winni),V 0.1,2016-04-13 00:00:00,2016-04-13 00:00:00
19000240,Vergleicht zwei Eingänge miteinander,Vergleicher,Marcus Achilles (tunneltruppe),V 1.0,2016-04-10 00:00:00,2016-04-10 00:00:00
19000271,Bilder von Remote URL lokal kopieren,Weitere Bausteine,Winfried Winkler (Winni),V 0.1,2016-03-24 00:00:00,2016-03-24 00:00:00
19000203,Squeeze Display,Audio,Michael Werski (wintermute),V 0.1,2016-03-18 00:00:00,2016-03-18 00:00:00
19000222,Prio Binärauslöser,Filter,Esders Bernhard (bernsen),V 0.1,2016-03-18 00:00:00,2016-03-18 00:00:00
19000154,Konkatenation,Textfunktionen,Michael Werski (wintermute),V 0.1,2016-03-14 00:00:00,2016-03-14 00:00:00
19000159,Brainf*ck Interpreter,Ohne,Michael Werski (wintermute),V 0.1,2016-03-11 00:00:00,2016-03-11 00:00:00
19000211,Addition 8fach,Math. Grundfunktionen,Frank Endt (basaltnischl),V 1.0,2016-03-02 00:00:00,2016-03-02 00:00:00
19000212,Addition 4fach,Math. Grundfunktionen,Frank Endt (basaltnischl),V 1.0,2016-03-02 00:00:00,2016-03-02 00:00:00
19000108,CPU Statistiken,Weitere Bausteine,Michael Werski (wintermute),V 0.2,2016-02-21 00:00:00,2016-02-21 00:00:00
19000102,XBMC/KODI Script Switch,Weitere Bausteine,Michael Werski (wintermute),V 0.2,2016-02-16 00:00:00,2016-02-16 00:00:00
19000046,Wochentaglister erzeugt ab Datum 7 Wochentagsnummern + Datum,Wetter,Armin Bock (Wagoklemme),V 1.0,2016-02-12 00:00:00,2016-02-12 00:00:00
19000047,Aussentemperaturabhängige Vorlauftemperaturermittlung,Heizung-Lueftung-Klima,Armin Bock (Wagoklemme),V 1.0,2016-02-12 00:00:00,2016-02-12 00:00:00
19000048,16Bits -> Word macht aus 16Bits ein word,Modbus,Armin Bock (Wagoklemme),V 1.0,2016-02-12 00:00:00,2016-02-12 00:00:00
19000049,2 Byte -> 16 Bits Punktgetrennte Bytes werden in 16 Bits aufgetrennt,Bit und Byte,Armin Bock (Wagoklemme),V 1.0,2016-02-12 00:00:00,2016-02-12 00:00:00
19000040,Wettervorhersage,Wetter,Armin Bock (Wagoklemme),V 1.1,2016-02-01 00:00:00,2016-02-01 00:00:00
19000041,Modbus Float lesen (wago oder andere),Modbus,Armin Bock (Wagoklemme),V 1.0,2016-02-01 00:00:00,2016-02-01 00:00:00
19000043,1Byte → 8Bit,Bit und Byte,Armin Bock (Wagoklemme),V 1.0,2016-02-01 00:00:00,2016-02-01 00:00:00
19000044,Modbus Word → 16-Bit,Modbus,Armin Bock (Wagoklemme),V 1.0,2016-02-01 00:00:00,2016-02-01 00:00:00
19000042,ODER-Gatter16x Eing.,Gatter,Armin Bock (Wagoklemme),V 1.0,2016-01-31 00:00:00,2016-01-31 00:00:00
19000050,8-Bit / Bits = 1 zaehlen,Math. Funktionen,Fritz Egmont (Monti),V 1.0,2016-01-31 00:00:00,2016-01-31 00:00:00
